id,question,slug,start_date,end_date,volume,liquidity,active,closed
241511,Will the floor price of CryptoPunks be below 42 ETH on 4/20/22?,will-the-floor-price-of-cryptopunks-be-below-42-eth-on-42022,2022-02-17 18:11:16.966000+00:00,2022-04-20 00:00:00+00:00,139839.6900000000023283064365386962890625,118.9899999999999948840923025272786617279052734375,True,True
241701,"Will Ethereum be above $2500 on March 2, 2022?",will-ethereum-be-above-2500-on-march-2-2022,2022-02-25 15:20:24.170000+00:00,2022-03-02 00:00:00+00:00,39058.3499999999985448084771633148193359375,1019.5800000000000409272615797817707061767578125,True,True
241726,"Will the floor price of Bored Apes be over 80 ETH on March 4, 2022?",will-the-floor-price-of-bored-apes-be-over-80-eth-on-march-4-2022,2022-02-25 23:06:19.833000+00:00,2022-03-04 00:00:00+00:00,30407.9300000000002910383045673370361328125,301.1200000000000045474735088646411895751953125,True,True
241811,"Will Ethereum be above $3000 on March 9, 2022?",will-ethereum-be-above-3000-on-march-9-2022,2022-03-02 15:25:56.237000+00:00,2022-03-09 00:00:00+00:00,344622.5800000000162981450557708740234375,301.94999999999998863131622783839702606201171875,True,True
241981,"Will the price of $ETH be above $2,600 on March 15, 2022?",will-the-price-of-eth-be-above-2600-on-march-15-2022,2022-03-09 00:25:31.299000+00:00,2022-03-15 00:00:00+00:00,83638.58999999999650754034519195556640625,200,True,True
242070,"Will the price of $ETH be above $2,600 on March 24, 2022?",will-the-price-of-eth-be-above-2600-on-march-24-2022,2022-03-14 23:14:45.175000+00:00,2022-03-24 00:00:00+00:00,28714.90999999999985448084771633148193359375,314.30000000000001136868377216160297393798828125,True,True
242252,"Will the floor price of Bored Apes be over 100 ETH on April 1, 2022?",will-the-floor-price-of-bored-apes-be-over-100-eth-on-april-1-2022,,2022-04-01 00:00:00+00:00,50993.52999999999883584678173065185546875,209.469999999999998863131622783839702606201171875,True,True
242254,Will the floor price of Bored Apes be under 69 ETH on 4/20/2022?,will-the-floor-price-of-bored-apes-be-under-69-eth-on-4202022,2022-03-18 18:58:28.446000+00:00,2022-04-20 00:00:00+00:00,17787.00999999999839928932487964630126953125,200,True,True
242353,Will the floor price of Mutant Apes be above 30 ETH on April 26?,will-the-floor-price-of-mutant-apes-be-above-30-eth-on-4262022,2022-03-21 20:30:33.919000+00:00,2022-04-26 00:00:00+00:00,20627.330000000001746229827404022216796875,50.280000000000001136868377216160297393798828125,True,True
242355,Will the floor price of Bored Apes be below 40 ETH on April 27?,will-the-floor-price-of-bored-apes-be-below-40-eth-on-4272022,2022-03-21 19:51:56.441000+00:00,2022-04-27 00:00:00+00:00,1721.26999999999998181010596454143524169921875,50.00999999999999801048033987171947956085205078125,True,True
242356,Will the floor price of Bored Apes be above 150 ETH on April 25?,will-the-floor-price-of-bored-apes-be-above-150-eth-on-4252022,2022-03-21 19:51:29.191000+00:00,2022-04-25 00:00:00+00:00,3729.34000000000014551915228366851806640625,200.009999999999990905052982270717620849609375,True,True
242358,Will the floor price of Mutant Apes be below 10 ETH on April 22?,will-the-floor-price-of-mutant-apes-be-below-10-eth-on-4222022,2022-03-21 20:28:28.953000+00:00,2022-04-22 00:00:00+00:00,23430.31000000000130967237055301666259765625,50.00999999999999801048033987171947956085205078125,True,True
242360,"Will $ETH be above $3,000 on April 1, 2022?",will-the-price-of-1-eth-be-above-3000-on-april-1-2022,,2022-04-01 00:00:00+00:00,243065.41000000000349245965480804443359375,172.509999999999990905052982270717620849609375,True,True
242451,Golf: Will Jordan Spieth win the 2022 Masters Tournament?,golf-will-jordan-spieth-win-the-2022-masters-tournament,2022-03-24 19:48:12.313000+00:00,2022-04-11 00:00:00+00:00,29920.70000000000072759576141834259033203125,200,True,True
242601,"Will $ETH be above $3,400 on April 8th, 2022?",will-eth-be-above-3400-on-april-8th-2022,2022-03-29 15:58:40.793000+00:00,2022-04-08 00:00:00+00:00,559956.5200000000186264514923095703125,2.399999999999999911182158029987476766109466552734375,True,True
242832,Will the floor price of Azuki be 30 ETH or more on April 19?,will-the-floor-price-of-azuki-be-30-eth-or-more-on-april-19,2022-04-04 23:40:46.630000+00:00,2022-04-19 00:00:00+00:00,23122.8199999999997089616954326629638671875,150,True,True
242833,Will the floor price of Doodles be 17 ETH or more on April 17?,will-the-floor-price-of-doodles-be-17-eth-or-more-on-april-17,2022-04-04 23:47:10.652000+00:00,2022-04-17 00:00:00+00:00,58920.33999999999650754034519195556640625,1087.740000000000009094947017729282379150390625,True,True
243025,"Will $ETH be above $3,250 on April 13th, 2022?",will-eth-be-above-3250-on-april-13th-2022,2022-04-09 00:32:48.530000+00:00,2022-04-13 00:00:00+00:00,492023.140000000013969838619232177734375,12.980000000000000426325641456060111522674560546875,True,True
243049,Will Ethereum's price have a 10% or more daily change on any day in April 2022?,will-ethereums-price-have-a-10-or-more-daily-change-on-any-day-in-april-2022,2022-04-11 16:00:56.874000+00:00,2022-04-30 00:00:00+00:00,21249.95000000000072759576141834259033203125,150.030000000000001136868377216160297393798828125,True,True
243180,Will the floor price of CryptoPunks be below 65 ETH on April 21?,will-the-floor-price-of-cryptopunks-be-below-65-eth-on-april-21,,2022-04-21 00:00:00+00:00,5459.9600000000000363797880709171295166015625,150,True,True
243181,Will the floor price of Azuki be 25 ETH or more on April 22?,will-the-floor-price-of-azuki-be-25-eth-or-more-on-april-22,2022-04-12 14:25:07.334000+00:00,2022-04-22 00:00:00+00:00,7036.600000000000363797880709171295166015625,151.770000000000010231815394945442676544189453125,True,True
243182,Will the floor price of Bored Apes be 111 ETH or more on April 23?,will-the-floor-price-of-bored-apes-be-111-eth-or-more-on-april-23,2022-04-12 14:25:30.571000+00:00,2022-04-23 00:00:00+00:00,6657.3699999999998908606357872486114501953125,150,True,True
243183,"Will $ETH be above $3,000 on April 20, 2022?",will-eth-be-above-3000-on-april-20-2022,2022-04-12 17:07:40.844000+00:00,2022-04-20 00:00:00+00:00,974114.26000000000931322574615478515625,437.58999999999997498889570124447345733642578125,True,True
243230,Will the floor price of Doodles be 15 ETH or more on April 24?,will-the-floor-price-of-doodles-be-15-eth-or-more-on-april-24,2022-04-13 17:36:44.812000+00:00,2022-04-24 00:00:00+00:00,8631.309999999999490682967007160186767578125,150,True,True
243251,"Will the Ethereum Merge (EIP-3675) occur by October 1, 2022?",will-the-ethereum-merge-eip-3675-occur-by-october-1-2022,2022-04-14 15:04:37.764000+00:00,2022-10-01 00:00:00+00:00,622044.369999999995343387126922607421875,791.779999999999972715158946812152862548828125,True,True
243254,"Will the Ethereum Merge (EIP-3675) occur by January 1, 2023?",will-the-ethereum-merge-eip-3675-occur-by-january-1-2023,2022-04-18 17:00:51.642000+00:00,2023-01-01 00:00:00+00:00,42357.139999999999417923390865325927734375,179,True,True
243455,Will the floor price of Moonbirds be 15 ETH or more on April 27?,will-the-floor-price-of-moonbirds-be-15-eth-or-more-on-april-27,2022-04-18 18:28:26.049000+00:00,2022-04-27 00:00:00+00:00,24229.6500000000014551915228366851806640625,50.030000000000001136868377216160297393798828125,True,True
243511,"Will $ETH be above $3,100 on April 28, 2022?",will-eth-be-above-3100-on-april-28-2022,2022-04-20 20:38:29.793000+00:00,2022-04-28 00:00:00+00:00,346735.8300000000162981450557708740234375,151.8799999999999954525264911353588104248046875,True,True
243579,"Will $ETH be above $3,000 on May 1, 2022?",will-eth-be-above-3000-on-may-1-2022,2022-04-22 16:31:25.223000+00:00,2022-05-01 00:00:00+00:00,397200.119999999995343387126922607421875,163.909999999999996589394868351519107818603515625,True,True
243591,"Will the floor price of Moonbirds be 30 ETH or more on May 15, 2022?",will-the-floor-price-of-moonbirds-be-30-eth-or-more-on-may-15-2022,2022-04-22 20:43:58.225000+00:00,2022-05-15 00:00:00+00:00,65424.610000000000582076609134674072265625,162.69999999999998863131622783839702606201171875,True,True
243831,Will the floor price of Bored Apes be above 135 ETH on May 5?,will-the-floor-price-of-bored-apes-be-above-135-eth-on-may-5,2022-04-26 22:00:45.354000+00:00,2022-05-05 00:00:00+00:00,13537.260000000000218278728425502777099609375,117.1400000000000005684341886080801486968994140625,True,True
243951,"Will $ETH be above $2,900 on May 7, 2022?",will-eth-be-above-2900-on-may-7-2022,2022-04-29 19:10:00.306000+00:00,2022-05-07 00:00:00+00:00,342493.650000000023283064365386962890625,5.9199999999999999289457264239899814128875732421875,True,True
243993,Will Bitcoin or Ethereum perform better in May 2022?,will-bitcoin-or-ethereum-perform-better-in-may-2022,2022-05-02 17:47:02.544000+00:00,2022-06-01 00:00:00+00:00,4941.3100000000004001776687800884246826171875,327.8799999999999954525264911353588104248046875,True,True
244161,BAYC Metaverse: Will the floor price of Otherdeed be above 3.5 ETH on May 9?,bayc-metaverse-will-the-floor-price-of-otherdeed-be-above-3pt5-eth-on-may-9,2022-05-03 21:26:12.716000+00:00,2022-05-09 00:00:00+00:00,18294.1500000000014551915228366851806640625,0.1000000000000000055511151231257827021181583404541015625,True,True
244303,"Will $ETH be above $2,700 on May 14, 2022?",will-eth-be-above-2700-on-may-14-2022,2022-05-06 15:07:02.010000+00:00,2022-05-14 00:00:00+00:00,424266.0900000000256113708019256591796875,75.5,True,True
244364,Will Ethereum's (ETH) price have a 10% or more daily change on any day in May 2022?,will-ethereums-eth-price-have-a-10-or-more-daily-change-on-any-day-in-may-2022,,2022-05-31 00:00:00+00:00,4159.9700000000002546585164964199066162109375,81.840000000000003410605131648480892181396484375,True,True
244367,Will the floor price of Azuki be 26 ETH or more on May 15?,will-the-floor-price-of-azuki-be-26-eth-or-more-on-may-15,2022-05-07 01:15:19.870000+00:00,2022-05-15 00:00:00+00:00,776.4199999999999590727384202182292938232421875,125.0199999999999960209606797434389591217041015625,True,True
244368,Will the floor price of Bored Apes be above 110 ETH on May 19?,will-the-floor-price-of-bored-apes-be-above-110-eth-on-may-19,2022-05-07 01:15:34.567000+00:00,2022-05-19 00:00:00+00:00,2669.65999999999985448084771633148193359375,100.4200000000000017053025658242404460906982421875,True,True
244369,Will the floor price of Doodles be 22 ETH or more on May 17?,will-the-floor-price-of-doodles-be-22-eth-or-more-on-may-17,2022-05-07 01:15:50.220000+00:00,2022-05-17 00:00:00+00:00,3775.6300000000001091393642127513885498046875,48.530000000000001136868377216160297393798828125,True,True
244592,Will $ETH be above $2500 on May 20?,will-eth-be-above-2500-on-may-20,2022-05-09 20:43:35.529000+00:00,2022-05-20 00:00:00+00:00,7671.920000000000072759576141834259033203125,125.0100000000000051159076974727213382720947265625,True,True
244593,Will the Otherdeed floor price be above 3 ETH on May 20?,will-the-otherdeed-floor-price-be-above-3-eth-on-may-20,2022-05-09 20:44:44.728000+00:00,2022-05-20 00:00:00+00:00,9172.690000000000509317032992839813232421875,179.090000000000003410605131648480892181396484375,True,True
244596,"Will $ETH hit $3,000 or $2,000 first?",will-eth-hit-3000-or-2000-first,2022-05-09 20:46:16.826000+00:00,2023-01-01 00:00:00+00:00,38816.080000000001746229827404022216796875,125.0499999999999971578290569595992565155029296875,True,True
244627,Will the floor price of CryptoPunks be above 52 ETH on May 26?,will-the-floor-price-of-cryptopunks-be-above-52-eth-on-may-26,2022-05-11 00:44:59.574000+00:00,2022-05-26 00:00:00+00:00,4402.5299999999997453414835035800933837890625,95.090000000000003410605131648480892181396484375,True,True
244628,Will the floor price of Bored Apes be above 100 ETH on May 25?,will-the-floor-price-of-bored-apes-be-above-100-eth-on-may-25,2022-05-11 00:45:22.162000+00:00,2022-05-25 00:00:00+00:00,7201.149999999999636202119290828704833984375,125.8700000000000045474735088646411895751953125,True,True
244677,"Will $ETH be above $2,000 on May 20?",will-eth-be-above-2000-on-may-20,2022-05-12 21:25:38.384000+00:00,2022-05-20 00:00:00+00:00,220239.1900000000023283064365386962890625,1.75,True,True
245033,"Will $ETH be above $2,000 on May 27?",will-eth-be-above-2000-on-may-27,2022-05-20 16:19:38.940000+00:00,2022-05-27 00:00:00+00:00,801754.4399999999441206455230712890625,100.2000000000000028421709430404007434844970703125,True,True
245257,Will the Otherdeed floor price be above 3.5 ETH on June 6?,will-the-otherdeed-floor-price-be-above-3pt5-eth-on-june-6,2022-05-25 16:30:47.749000+00:00,2022-06-06 00:00:00+00:00,1270.529999999999972715158946812152862548828125,100.0100000000000051159076974727213382720947265625,True,True
245277,Will the floor price of Bored Apes be above 93 ETH on May 30th? ,will-the-floor-price-of-bored-apes-be-above-93-eth-on-may-30th,2022-05-25 16:41:36.871000+00:00,2022-05-30 00:00:00+00:00,4990.7100000000000363797880709171295166015625,90.030000000000001136868377216160297393798828125,True,True
245419,Will the floor price of Goblintowns be above 1 ETH on June 3?,will-the-floor-price-of-goblintowns-be-above-1-eth-on-june-3,2022-05-25 18:14:48.482000+00:00,2022-06-03 00:00:00+00:00,35752.4800000000032014213502407073974609375,1106.470000000000027284841053187847137451171875,True,True
245570,"Will $ETH be above $1,800 on June 3?",will-eth-be-above-1800-on-june-3,2022-05-27 16:20:02.035000+00:00,2022-06-03 00:00:00+00:00,489080.650000000023283064365386962890625,115.4599999999999937472239253111183643341064453125,True,True
245571,"Will $ETH hit $1,500 or $2,500 first?",will-eth-hit-1500-or-2500-first,2022-05-27 16:19:50.460000+00:00,2023-01-01 00:00:00+00:00,57189.0100000000020372681319713592529296875,1917.890000000000100044417195022106170654296875,True,True
245878,Will the floor price of goblintown.wtf be above 2 ETH on June 13?,will-the-floor-price-of-goblintownwtf-be-above-2-eth-on-june-13,2022-05-30 15:30:20.896000+00:00,2022-06-13 00:00:00+00:00,18274.77999999999883584678173065185546875,100.2999999999999971578290569595992565155029296875,True,True
246215,"Will $ETH be above $1,800 on June 10?",will-eth-be-above-1800-on-june-10,2022-06-03 15:16:17.296000+00:00,2022-06-10 00:00:00+00:00,620531.25,105.7900000000000062527760746888816356658935546875,True,True
246497,Will the floor price of goblintown.wtf be above 5 ETH on June 13?,will-the-floor-price-of-goblintownwtf-be-above-5-eth-on-june-13,2022-06-07 18:40:48.326000+00:00,2022-06-13 00:00:00+00:00,6885.0299999999997453414835035800933837890625,145.210000000000007958078640513122081756591796875,True,True
246499,Will the floor price of 'We Are All Going to Die' be above 1 ETH on June 14?,will-the-floor-price-of-we-are-all-going-to-die-be-above-1-eth-on-june-14,2022-06-07 20:47:38.714000+00:00,2022-06-14 00:00:00+00:00,3722.44000000000005456968210637569427490234375,100.0199999999999960209606797434389591217041015625,True,True
246527,"Will $ETH be above $1,700 on June 17?",will-eth-be-above-1700-on-june-17,2022-06-10 15:55:30.134000+00:00,2022-06-17 00:00:00+00:00,125378.0599999999976716935634613037109375,86.7300000000000039790393202565610408782958984375,True,True
246532,"Will $ETH hit $1,000 or $2,000 first? ",will-eth-hit-1000-or-2000-first-1,2022-06-14 16:09:49.077000+00:00,2023-01-01 00:00:00+00:00,7971.6800000000002910383045673370361328125,707.6499999999999772626324556767940521240234375,True,True
246536,"Will the Ethereum Merge (EIP-3675) occur by November 1, 2022?",will-the-ethereum-merge-eip-3675-occur-by-november-1-2022,2022-06-13 15:37:00.183000+00:00,2022-11-01 00:00:00+00:00,80532.009999999994761310517787933349609375,75.159999999999996589394868351519107818603515625,True,True
246538,Will $ETH hit 3 digits (sub $1000) by June 30?,will-ethereum-eth-hit-3-digits-by-june-30,2022-06-13 17:40:13.327000+00:00,2022-06-30 00:00:00+00:00,31884.70000000000072759576141834259033203125,946.6699999999999590727384202182292938232421875,True,True
246563,"Will $ETH be above $1,100 on June 24?",will-eth-be-above-1100-on-june-24,,2022-06-24 00:00:00+00:00,506060.140000000013969838619232177734375,101.5400000000000062527760746888816356658935546875,True,True
246574,Will the floor price of Ryder Ripps BAYC (RR/BAYC) be above 1 ETH on June 30?,will-the-floor-price-of-ryder-ripps-bayc-rrbayc-be-above-1-eth-on-june-30,2022-06-20 21:47:03.831000+00:00,2022-06-30 00:00:00+00:00,13132.95000000000072759576141834259033203125,370.82999999999998408384271897375583648681640625,True,True
246575,Will the floor price of Bored Apes be above 90 ETH on June 30?,will-the-floor-price-of-bored-apes-be-above-90-eth-on-june-30,2022-06-20 21:52:54.511000+00:00,2022-06-30 00:00:00+00:00,19762.34000000000014551915228366851806640625,100.0499999999999971578290569595992565155029296875,True,True
246589,"Will $ETH be above $1,200 on July 1?",will-eth-be-above-1200-on-july-1,2022-06-24 16:36:46.162000+00:00,2022-07-01 00:00:00+00:00,353885.109999999986030161380767822265625,104.400000000000005684341886080801486968994140625,True,True
246631,"Will $ETH be above $1,000 on July 8?",will-eth-be-above-1000-on-july-8,2022-07-01 16:15:14.603000+00:00,2022-07-08 00:00:00+00:00,129877.5700000000069849193096160888671875,85.2300000000000039790393202565610408782958984375,True,True
246659,Will Bitcoin or Ethereum perform better in July 2022?,will-bitcoin-or-ethereum-perform-better-in-july-2022,2022-07-08 13:33:09.275000+00:00,2022-08-01 00:00:00+00:00,837.6599999999999681676854379475116729736328125,4.82000000000000028421709430404007434844970703125,True,True
246676,"Will $ETH be above $1,200 on July 15?",will-eth-be-above-1200-on-july-15,2022-07-09 21:28:50.155000+00:00,2022-07-15 00:00:00+00:00,172953.51999999998952262103557586669921875,174.55000000000001136868377216160297393798828125,True,True
246682,Will the floor price of Bored Apes be above 100 ETH on July 18?,will-the-floor-price-of-bored-apes-be-above-100-eth-on-july-18,2022-07-11 16:07:13.567000+00:00,2022-07-18 00:00:00+00:00,5029.829999999999927240423858165740966796875,100.030000000000001136868377216160297393798828125,True,True
246715,"Will $ETH fall below $1,000 by July 31?",will-eth-fall-below-1000-by-july-31,2022-07-13 20:25:49.634000+00:00,2022-07-31 00:00:00+00:00,68574.619999999995343387126922607421875,101.0100000000000051159076974727213382720947265625,True,True
246727,"Will $ETH be above $1,200 on July 22?",will-eth-be-above-1200-on-july-22,2022-07-15 18:26:45.364000+00:00,2022-07-22 00:00:00+00:00,36274.0699999999997089616954326629638671875,545.1499999999999772626324556767940521240234375,True,True
246766,"Will $ETH hit $1,000 or $2,000 first?$",will-eth-hit-1000-or-2000-first,2022-07-18 18:46:24.421000+00:00,2023-01-01 00:00:00+00:00,18179.9300000000002910383045673370361328125,1659.529999999999972715158946812152862548828125,True,True
246767,Will the floor price of Bored Apes be above 90 ETH on July 25?,will-the-floor-price-of-bored-apes-be-above-90-eth-on-july-25,2022-07-19 20:09:43.486000+00:00,2022-07-25 00:00:00+00:00,9612.579999999999927240423858165740966796875,100.030000000000001136868377216160297393798828125,True,True
246795,"Will $ETH be above $1,600 on July 29?",will-eth-be-above-1600-on-july-29,2022-07-22 16:37:08.727000+00:00,2022-07-29 00:00:00+00:00,89854.119999999995343387126922607421875,102.6400000000000005684341886080801486968994140625,True,True
246877,"Will $ETH be above $1,700 on August 5?",will-eth-be-above-1700-on-august-5,2022-07-29 21:41:18.281000+00:00,2022-08-05 00:00:00+00:00,79666.240000000005238689482212066650390625,100.909999999999996589394868351519107818603515625,True,True
246921,"Will $ETH be above $1,700 on August 12?",will-eth-be-above-1700-on-august-12,2022-08-05 16:29:06.967000+00:00,2022-08-12 00:00:00+00:00,85143.619999999995343387126922607421875,135.479999999999989768184605054557323455810546875,True,True
246955,Will the floor price of CryptoPunks be 75 ETH or above on August 19?,will-the-floor-price-of-cryptopunks-be-75-eth-or-above-on-august-19,2022-08-09 21:55:42.112000+00:00,2022-08-19 00:00:00+00:00,31422.11999999999898136593401432037353515625,100.06999999999999317878973670303821563720703125,True,True
246961,Will ETH hit $2000 by August 19?,will-eth-hit-2000-by-august-19,2022-08-10 17:03:44.269000+00:00,2022-08-20 00:00:00+00:00,9029.030000000000654836185276508331298828125,470.759999999999990905052982270717620849609375,True,True
246975,"Will the Ethereum Merge (EIP-3675) occur by September 16, 2022?",will-the-ethereum-merge-eip-3675-occur-by-september-16-2022,2022-08-11 16:32:54.634000+00:00,2022-09-16 00:00:00+00:00,88841.41000000000349245965480804443359375,762.0800000000000409272615797817707061767578125,True,True
246980,"Will $ETH be above $1,900 on August 19?",will-eth-be-above-1900-on-august-19,,2022-08-19 00:00:00+00:00,90909.229999999995925463736057281494140625,100.1400000000000005684341886080801486968994140625,True,True
247043,"Will $ETH be above $1,600 on August 26?",will-eth-be-above-1600-on-august-26,2022-08-23 16:51:27.621000+00:00,2022-08-26 00:00:00+00:00,74613.52999999999883584678173065185546875,10.07000000000000028421709430404007434844970703125,True,True
247044,Will the floor price of Bored Apes be 70 ETH or above on Aug 31?,will-the-floor-price-of-bored-apes-be-70-eth-or-above-on-aug-31,2022-08-23 17:34:56.958000+00:00,2022-08-31 00:00:00+00:00,10125.29999999999927240423858165740966796875,100.030000000000001136868377216160297393798828125,True,True
247084,Will $ETH hit $2000 again before the merge?,will-eth-hit-2000-again-before-the-merge,2022-08-23 17:42:17.870000+00:00,2023-01-01 00:00:00+00:00,79695.490000000005238689482212066650390625,100.159999999999996589394868351519107818603515625,True,True
247085,Will the price of $ETH be higher or lower 1 week post-merge?,will-the-price-of-eth-be-higher-or-lower-1-week-post-merge,2022-08-23 17:44:35.022000+00:00,2023-01-01 00:00:00+00:00,88545.550000000002910383045673370361328125,101.1099999999999994315658113919198513031005859375,True,True
247272,Will the price of ETH be above $1400 on September 23?,will-the-price-of-eth-be-above-1400-on-september-23,,2022-09-23 00:00:00+00:00,40568.5199999999967985786497592926025390625,100.1200000000000045474735088646411895751953125,True,True
247353,Will $ETH dip below $1000 by Nov 1?,will-ethereum-eth-dip-below-1000-by-nov-1,,2022-11-01 00:00:00+00:00,40384.699999999997089616954326629638671875,118.590000000000003410605131648480892181396484375,True,True
247355,Will the price of $ETH be above $1300 on Sept 30?,will-the-price-of-eth-be-above-1300-on-september-30,,2022-09-30 00:00:00+00:00,42643.1299999999973806552588939666748046875,100.659999999999996589394868351519107818603515625,True,True
247409,Will the price of $ETH be above $1300 on October 7?,will-the-price-of-eth-be-above-1300-on-october-7,,2022-10-07 00:00:00+00:00,14747.379999999999199644662439823150634765625,113.650000000000005684341886080801486968994140625,True,True
247462,Will the price of $ETH be above $1350 on October 14?,will-the-price-of-eth-be-above-1350-on-october-14,,2022-10-14 00:00:00+00:00,13785.2099999999991268850862979888916015625,101.8299999999999982946974341757595539093017578125,True,True
247661,Will the price of $ETH be above $1300 on October 21?,will-the-price-of-eth-be-above-1300-on-october-21,,2022-10-21 00:00:00+00:00,13732.120000000000800355337560176849365234375,100.2099999999999937472239253111183643341064453125,True,True
247769,Will the price of $ETH be above $1500 on November 4?,will-the-price-of-eth-be-above-1500-on-november-4,,2022-11-04 00:00:00+00:00,24337.59000000000014551915228366851806640625,100.0799999999999982946974341757595539093017578125,True,True
247824,Will $ETH dip below $1000 by Nov 11?,will-eth-dip-below-1000-by-november-11,,2022-11-11 00:00:00+00:00,3883.079999999999927240423858165740966796875,100.030000000000001136868377216160297393798828125,True,True
248123,Will the price of $ETH be above $1200 on November 28?,will-the-price-of-eth-be-above-1200-on-november-28,,2022-11-28 00:00:00+00:00,1392.5399999999999636202119290828704833984375,100.0199999999999960209606797434389591217041015625,True,True
248125,Will $ETH dip below $1000 by EOY?,will-eth-dip-below-1000-before-2023,,2022-12-31 00:00:00+00:00,7722.829999999999927240423858165740966796875,102.2000000000000028421709430404007434844970703125,True,True
248279,Will the price of $ETH be above $1200 on December 30?,will-the-price-of-eth-be-above-1200-on-december-30,,2022-12-30 00:00:00+00:00,11063.2099999999991268850862979888916015625,25.010000000000001563194018672220408916473388671875,True,True
248302,Will the price of $ETH be above $1200 on January 6?,will-the-price-of-eth-be-above-1200-on-january-6,,2023-01-06 00:00:00+00:00,595.5,25,True,True
248578,Will the price of $ETH be above $1700 on February 10?,will-the-price-of-eth-be-above-1700-on-february-10,,2023-02-10 00:00:00+00:00,14993.190000000000509317032992839813232421875,25.010000000000001563194018672220408916473388671875,True,True
248658,Will the price of $ETH be above $1700 on February 17 (11:59 PM ET)?,will-the-price-of-eth-be-above-1700-on-february-17-1159-pm-et,,2023-02-17 00:00:00+00:00,7660.1800000000002910383045673370361328125,25.010000000000001563194018672220408916473388671875,True,True
248822,Will $ETH be above $1700 on February 24?,will-eth-be-above-1700-on-february-24-12-pm-et,2023-02-17 19:00:05.923000+00:00,2023-02-24 00:00:00+00:00,5131.3599999999996725819073617458343505859375,25.010000000000001563194018672220408916473388671875,True,True
248888,"Will $ETH hit $1,000 or $2,000 first?",will-eth-hit-1000-or-2000-first-3,2023-03-06 16:11:17.996000+00:00,2023-12-31 00:00:00+00:00,34367.75,25,True,True
248957,Will the floor price of Bored Apes be above 67 ETH on March 31?,will-the-floor-price-of-bored-apes-be-above-67-eth-on-march-31,2023-03-31 16:11:40.770000+00:00,2023-03-31 00:00:00+00:00,3893.53000000000020008883439004421234130859375,21.9200000000000017053025658242404460906982421875,True,True
249079,Ethereum Shanghai Upgrade by April 15?,ethereum-shanghai-upgrade-by-april-15,2023-03-08 21:27:28.788000+00:00,2023-04-15 00:00:00+00:00,5271.34000000000014551915228366851806640625,100,True,True
249083,Will $ETH be above $1550 on March 17?,will-eth-be-above-1550-on-march-17,2023-03-08 22:05:41.139000+00:00,2023-03-17 00:00:00+00:00,25369.74000000000160071067512035369873046875,25,True,True
249345,Will $ETH be above $1700 on March 24?,will-eth-be-above-1700-on-march-24,2023-03-17 16:27:31.854000+00:00,2023-03-24 00:00:00+00:00,26302.59000000000014551915228366851806640625,0.93000000000000004884981308350688777863979339599609375,True,True
249523,Will $ETH be above $1800 on March 31?,will-eth-be-above-1800-on-march-31,2023-03-24 17:34:00+00:00,2023-03-30 00:00:00+00:00,46497.3499999999985448084771633148193359375,1.0100000000000000088817841970012523233890533447265625,True,True
249551,Will $ETH be above $1750 on March 31?,will-eth-be-above-1750-on-march-31,2023-03-24 17:38:42.345000+00:00,2023-03-30 00:00:00+00:00,29453.8499999999985448084771633148193359375,0,True,True
249552,Will $ETH be above $1700 on March 31?,will-eth-be-above-1700-on-march-31,2023-03-24 17:38:40.193000+00:00,2023-03-30 00:00:00+00:00,16772.389999999999417923390865325927734375,0,True,True
249696,Will $ETH moon after Shanghai?,will-eth-moon-after-shanghai,2023-03-27 23:29:38.726000+00:00,2023-12-31 00:00:00+00:00,47790.3099999999976716935634613037109375,1.0100000000000000088817841970012523233890533447265625,True,True
249760,Will $ETH be above $1700 on April 7?,will-eth-be-above-1700-on-april-7,2023-03-31 16:39:59.849000+00:00,2023-04-06 00:00:00+00:00,741.009999999999990905052982270717620849609375,703.450000000000045474735088646411895751953125,True,True
249761,Will $ETH be above $1750 on April 7?,will-eth-be-above-1750-on-april-7,2023-03-31 16:39:59.850000+00:00,2023-04-06 00:00:00+00:00,107.2600000000000051159076974727213382720947265625,0,True,True
249762,Will $ETH be above $1800 on April 7?,will-eth-be-above-1800-on-april-7,2023-03-31 16:39:59.672000+00:00,2023-04-06 00:00:00+00:00,13089.809999999999490682967007160186767578125,0,True,True
249768,Will $ETH be above $1850 on April 7?,will-eth-be-above-1850-on-april-7,2023-03-31 16:39:59.849000+00:00,2023-04-07 00:00:00+00:00,300.26999999999998181010596454143524169921875,1,True,True
249804,"ETH above $1,850 on April 1?",crypto-eth-2023-04-01,2023-03-31 00:00:00+00:00,2023-03-31 00:00:00+00:00,4912.72999999999956344254314899444580078125,0,True,True
249808,"ETH above $1,800 on April 2?",crypto-eth-2023-04-02,2023-04-01 00:00:00+00:00,2023-04-02 00:00:00+00:00,14067.530000000000654836185276508331298828125,0,True,True
249810,"ETH above $1,800 on April 3?",crypto-eth-2023-04-03,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,5630.489999999999781721271574497222900390625,0,True,True
249878,"ETH above $1,800 on April 4?",crypto-eth-2023-04-04,2023-04-03 00:00:00+00:00,2023-04-04 00:00:00+00:00,0,141.25,True,True
249888,"ETH above $1,850 on April 5?",crypto-eth-2023-04-05,2023-04-04 00:00:00+00:00,2023-04-04 00:00:00+00:00,4598.75,0,True,True
